[2026-07-25T19:58:31.666Z] [API] GET /fortnite -> 200 | {"duration":"1690ms"}
[2026-07-25T21:13:37.851Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:37.853Z] [API] GET /fortnite -> 503 | {"duration":"235ms"}
[2026-07-25T21:13:37.853Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:37.917Z] [API] GET /fortnite -> 503 | {"duration":"236ms"}
[2026-07-25T21:13:37.917Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:37.957Z] [API] GET /fortnite -> 503 | {"duration":"215ms"}
[2026-07-25T21:13:37.957Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:38.037Z] [API] GET /fortnite -> 503 | {"duration":"270ms"}
[2026-07-25T21:13:38.038Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:38.044Z] [API] GET /fortnite -> 503 | {"duration":"230ms"}
[2026-07-25T21:13:38.044Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:38.121Z] [API] GET /fortnite -> 503 | {"duration":"265ms"}
[2026-07-25T21:13:38.121Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:38.129Z] [API] GET /fortnite -> 503 | {"duration":"238ms"}
[2026-07-25T21:13:38.129Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:38.177Z] [API] GET /fortnite -> 503 | {"duration":"250ms"}
[2026-07-25T21:13:38.177Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:38.190Z] [API] GET /fortnite -> 503 | {"duration":"223ms"}
[2026-07-25T21:13:38.190Z] [ERROR] LZT API request failed: GET /fortnite | {"error":"Error: LZT Market is currently under maintenance. Please try again later."}
[2026-07-25T21:13:38.238Z] [API] GET /fortnite -> 503 | {"duration":"239ms"}
